user_id,group,platform,user_tenure_days,games_watched_30d,favorite_team_playing,clicked,session_duration_sec,engagement_tier
520,treatment,iOS,61,6,True,1,338,Mid (4-7)
521,control,Android,264,3,False,1,384,Low (0-3)
522,treatment,Android,25,8,True,0,229,High (8+)
523,treatment,iOS,261,6,True,0,179,Mid (4-7)
524,treatment,iOS,307,5,False,0,206,Mid (4-7)
525,control,Android,24,3,True,0,159,Low (0-3)
526,control,iOS,677,6,True,0,155,Mid (4-7)
527,control,iOS,762,2,False,1,469,Low (0-3)
528,control,Android,496,8,False,0,293,High (8+)
529,treatment,iOS,123,8,False,0,197,High (8+)
530,treatment,Android,50,5,False,0,167,Mid (4-7)
531,treatment,Android,157,6,False,1,393,Mid (4-7)
532,treatment,Android,98,3,False,1,579,Low (0-3)
533,treatment,iOS,41,6,True,0,273,Mid (4-7)
534,treatment,iOS,99,4,False,0,150,Mid (4-7)
535,treatment,iOS,196,4,False,0,154,Mid (4-7)
536,treatment,iOS,13,4,False,1,581,Mid (4-7)
537,control,iOS,73,4,True,0,224,Mid (4-7)
538,control,iOS,3,9,False,0,214,High (8+)
539,control,iOS,249,7,False,0,261,Mid (4-7)
540,treatment,iOS,184,6,False,1,425,Mid (4-7)
541,treatment,Android,11,5,True,1,467,Mid (4-7)
542,control,Android,602,2,True,0,270,Low (0-3)
543,treatment,Android,4,4,False,0,258,Mid (4-7)
544,treatment,Android,160,5,True,1,507,Mid (4-7)
545,control,iOS,269,9,False,0,203,High (8+)
546,control,Android,279,7,False,1,413,Mid (4-7)
547,treatment,Android,6,3,True,1,354,Low (0-3)
548,treatment,iOS,426,7,False,0,186,Mid (4-7)
549,treatment,iOS,451,4,True,1,352,Mid (4-7)
550,treatment,iOS,148,4,False,1,502,Mid (4-7)
551,treatment,iOS,118,9,False,0,124,High (8+)
552,treatment,iOS,8,2,False,1,334,Low (0-3)
553,treatment,iOS,148,11,True,0,225,High (8+)
554,treatment,Android,94,8,False,0,222,High (8+)
555,control,iOS,266,11,False,0,222,High (8+)
556,control,iOS,93,8,False,0,239,High (8+)
557,control,Android,207,5,False,0,187,Mid (4-7)
558,treatment,iOS,19,7,True,0,145,Mid (4-7)
559,treatment,Android,25,6,True,0,86,Mid (4-7)
560,treatment,iOS,27,4,False,0,244,Mid (4-7)
561,control,Android,8,4,True,0,214,Mid (4-7)
562,control,iOS,140,4,False,0,106,Mid (4-7)
563,control,iOS,284,9,False,0,102,High (8+)
564,control,iOS,169,12,True,0,71,High (8+)
565,treatment,Android,154,8,False,0,162,High (8+)
566,control,Android,205,10,False,0,249,High (8+)
567,control,iOS,74,4,True,0,91,Mid (4-7)
568,treatment,Android,80,6,False,0,184,Mid (4-7)
569,control,iOS,67,4,True,1,367,Mid (4-7)
570,treatment,Android,224,8,False,0,92,High (8+)
571,treatment,Android,31,1,False,0,138,Low (0-3)
572,control,iOS,2,10,True,0,288,High (8+)
573,treatment,iOS,163,7,False,1,409,Mid (4-7)
574,treatment,Android,513,8,True,0,95,High (8+)
575,treatment,Android,169,10,False,0,147,High (8+)
576,control,Android,274,9,False,0,148,High (8+)
577,treatment,Android,201,9,True,0,165,High (8+)
578,control,iOS,123,8,True,0,139,High (8+)
579,control,Android,228,6,True,0,146,Mid (4-7)
580,control,iOS,312,6,False,0,204,Mid (4-7)
581,treatment,Android,45,5,False,0,178,Mid (4-7)
582,control,iOS,73,3,False,0,119,Low (0-3)
583,control,iOS,45,3,False,0,214,Low (0-3)
584,treatment,iOS,108,8,False,0,312,High (8+)
585,control,iOS,389,8,False,0,204,High (8+)
586,control,iOS,76,4,False,1,379,Mid (4-7)
587,control,Android,84,5,False,0,147,Mid (4-7)
588,control,Android,354,5,False,0,184,Mid (4-7)
589,control,iOS,130,9,False,0,113,High (8+)
590,control,Android,138,5,False,0,36,Mid (4-7)
591,treatment,Android,354,6,False,0,136,Mid (4-7)
592,control,iOS,121,5,False,1,443,Mid (4-7)
593,control,iOS,205,6,True,1,435,Mid (4-7)
594,treatment,Android,16,6,False,0,166,Mid (4-7)
595,control,Android,35,7,True,0,105,Mid (4-7)
596,treatment,iOS,93,6,False,0,292,Mid (4-7)
597,control,Android,122,6,False,0,103,Mid (4-7)
598,control,iOS,607,7,False,0,128,Mid (4-7)
599,control,iOS,635,6,True,0,141,Mid (4-7)
600,control,iOS,342,3,False,0,235,Low (0-3)
601,control,iOS,68,4,False,0,221,Mid (4-7)
602,control,Android,598,4,False,0,181,Mid (4-7)
603,control,Android,210,2,False,0,140,Low (0-3)
604,control,iOS,89,7,False,0,16,Mid (4-7)
605,control,iOS,217,7,False,0,127,Mid (4-7)
606,control,Android,2,8,True,0,182,High (8+)
607,control,Android,28,6,True,0,155,Mid (4-7)
608,treatment,Android,318,2,True,0,245,Low (0-3)
609,treatment,Android,186,5,False,0,208,Mid (4-7)
610,control,iOS,81,2,True,0,138,Low (0-3)
611,treatment,Android,125,9,True,1,532,High (8+)
612,treatment,iOS,423,8,False,0,90,High (8+)
613,control,iOS,179,7,True,0,196,Mid (4-7)
614,treatment,iOS,91,4,True,1,395,Mid (4-7)
615,treatment,iOS,23,7,True,0,214,Mid (4-7)
616,control,Android,62,5,False,0,144,Mid (4-7)
617,control,Android,689,6,False,0,227,Mid (4-7)
618,treatment,iOS,103,2,False,1,398,Low (0-3)
619,treatment,iOS,114,5,False,0,110,Mid (4-7)
620,control,iOS,124,3,False,0,122,Low (0-3)
621,control,iOS,387,6,False,0,70,Mid (4-7)
622,control,Android,166,5,False,0,242,Mid (4-7)
623,control,Android,212,2,False,1,249,Low (0-3)
624,treatment,Android,88,5,False,1,332,Mid (4-7)
625,control,Android,5,6,False,0,252,Mid (4-7)
626,control,Android,481,7,False,0,118,Mid (4-7)
627,treatment,iOS,536,4,True,0,153,Mid (4-7)
628,control,iOS,536,6,True,0,156,Mid (4-7)
629,control,iOS,517,5,True,1,293,Mid (4-7)
630,treatment,iOS,303,8,True,0,209,High (8+)
631,treatment,Android,207,2,False,1,459,Low (0-3)
632,treatment,iOS,335,5,False,0,150,Mid (4-7)
633,treatment,iOS,165,10,False,1,420,High (8+)
634,control,iOS,25,5,False,0,232,Mid (4-7)
635,control,Android,89,6,False,1,425,Mid (4-7)
636,treatment,iOS,639,5,False,0,314,Mid (4-7)
637,control,Android,77,5,False,0,221,Mid (4-7)
638,control,Android,364,6,True,1,526,Mid (4-7)
639,control,iOS,17,12,True,0,184,High (8+)
640,control,iOS,73,3,False,0,292,Low (0-3)
641,control,Android,77,8,False,0,199,High (8+)
642,control,iOS,9,4,False,0,172,Mid (4-7)
643,control,Android,22,8,True,0,125,High (8+)
644,control,iOS,38,5,True,0,199,Mid (4-7)
645,treatment,iOS,327,5,False,0,214,Mid (4-7)
646,treatment,Android,11,10,False,0,283,High (8+)
647,treatment,Android,63,7,False,1,288,Mid (4-7)
648,treatment,Android,1,6,False,0,193,Mid (4-7)
649,control,Android,214,4,False,0,162,Mid (4-7)
650,control,Android,174,3,False,0,215,Low (0-3)
651,treatment,Android,186,11,False,0,218,High (8+)
652,treatment,Android,84,8,True,0,148,High (8+)
653,treatment,iOS,42,9,False,0,183,High (8+)
654,control,iOS,229,7,True,0,186,Mid (4-7)
655,control,Android,299,7,False,0,199,Mid (4-7)
656,control,iOS,26,8,False,0,242,High (8+)
657,control,iOS,120,5,False,0,271,Mid (4-7)
658,treatment,iOS,51,8,False,0,94,High (8+)
659,treatment,iOS,33,4,False,0,236,Mid (4-7)
660,control,iOS,238,5,False,0,123,Mid (4-7)
661,treatment,iOS,139,0,False,0,214,
662,treatment,Android,43,6,False,0,198,Mid (4-7)
663,control,iOS,66,4,False,0,142,Mid (4-7)
664,control,iOS,612,3,False,1,568,Low (0-3)
665,control,iOS,339,5,True,0,152,Mid (4-7)
666,control,iOS,381,4,False,0,238,Mid (4-7)
667,control,iOS,110,6,True,0,182,Mid (4-7)
668,control,Android,175,6,False,0,81,Mid (4-7)
669,control,iOS,85,6,False,0,172,Mid (4-7)
670,control,Android,14,7,False,0,220,Mid (4-7)
671,treatment,iOS,92,6,False,1,235,Mid (4-7)
672,control,iOS,162,6,False,1,379,Mid (4-7)
673,treatment,iOS,60,8,True,0,216,High (8+)
674,control,iOS,339,9,False,0,164,High (8+)
675,treatment,Android,29,1,True,0,174,Low (0-3)
676,control,Android,82,3,False,1,321,Low (0-3)
677,control,Android,24,4,True,1,339,Mid (4-7)
678,treatment,iOS,93,6,True,0,274,Mid (4-7)
679,treatment,iOS,7,3,False,0,154,Low (0-3)
680,treatment,iOS,57,4,False,0,137,Mid (4-7)
681,control,Android,92,5,False,1,423,Mid (4-7)
682,control,iOS,117,5,False,0,196,Mid (4-7)
683,treatment,Android,141,8,True,0,131,High (8+)
684,treatment,iOS,57,9,True,0,195,High (8+)
685,treatment,iOS,133,9,True,0,181,High (8+)
686,treatment,iOS,128,9,False,0,250,High (8+)
687,control,iOS,68,7,False,0,318,Mid (4-7)
688,treatment,Android,319,6,False,0,178,Mid (4-7)
689,control,iOS,141,9,False,0,222,High (8+)
690,control,Android,72,5,False,1,393,Mid (4-7)
691,control,iOS,529,5,True,0,104,Mid (4-7)
692,treatment,Android,335,10,False,0,183,High (8+)
693,control,iOS,729,6,True,0,68,Mid (4-7)
694,control,Android,212,11,False,0,332,High (8+)
695,treatment,Android,85,7,False,0,242,Mid (4-7)
696,control,Android,59,8,False,0,199,High (8+)
697,treatment,iOS,195,10,False,0,73,High (8+)
698,control,Android,711,10,False,1,349,High (8+)
699,control,iOS,177,5,False,0,95,Mid (4-7)
700,treatment,iOS,384,5,False,0,226,Mid (4-7)
701,control,iOS,71,14,False,0,252,High (8+)
702,control,iOS,94,9,True,0,182,High (8+)
703,control,Android,426,5,True,0,81,Mid (4-7)
704,control,iOS,254,5,False,0,87,Mid (4-7)
705,treatment,iOS,717,7,False,0,81,Mid (4-7)
706,control,Android,268,9,False,0,132,High (8+)
707,treatment,iOS,107,4,False,0,108,Mid (4-7)
708,control,Android,136,7,True,0,143,Mid (4-7)
709,treatment,iOS,415,8,True,1,496,High (8+)
710,treatment,iOS,144,7,True,0,142,Mid (4-7)
711,treatment,iOS,53,3,False,0,139,Low (0-3)
712,control,Android,102,5,False,1,434,Mid (4-7)
713,control,Android,130,3,False,0,218,Low (0-3)
714,control,Android,18,8,True,0,246,High (8+)
715,treatment,iOS,245,8,True,0,291,High (8+)
716,treatment,iOS,20,3,True,0,137,Low (0-3)
717,treatment,iOS,93,7,False,1,380,Mid (4-7)
718,control,iOS,293,8,True,0,59,High (8+)
719,treatment,iOS,113,4,True,1,476,Mid (4-7)
720,treatment,Android,332,8,True,0,163,High (8+)
721,control,iOS,75,4,False,0,135,Mid (4-7)
722,control,iOS,569,4,True,0,129,Mid (4-7)
723,treatment,Android,42,8,True,0,121,High (8+)
724,treatment,Android,7,8,True,0,230,High (8+)
725,treatment,iOS,370,3,True,0,93,Low (0-3)
726,control,iOS,251,7,False,0,269,Mid (4-7)
727,treatment,iOS,47,12,False,0,113,High (8+)
728,control,iOS,752,6,False,1,500,Mid (4-7)
729,control,Android,125,5,False,0,96,Mid (4-7)
730,control,iOS,543,8,True,0,102,High (8+)
731,treatment,Android,126,6,False,1,348,Mid (4-7)
732,treatment,Android,114,4,False,0,177,Mid (4-7)
733,treatment,Android,107,7,True,0,227,Mid (4-7)
734,control,iOS,73,6,False,0,122,Mid (4-7)
735,treatment,iOS,137,8,False,1,492,High (8+)
736,control,Android,108,10,False,0,177,High (8+)
737,treatment,iOS,6,4,False,0,212,Mid (4-7)
738,control,iOS,54,6,False,1,274,Mid (4-7)
739,control,iOS,43,6,True,0,227,Mid (4-7)
740,control,iOS,363,2,False,0,256,Low (0-3)
741,control,Android,164,4,False,0,172,Mid (4-7)
742,treatment,iOS,259,8,True,1,550,High (8+)
743,treatment,iOS,565,5,False,0,170,Mid (4-7)
744,control,iOS,185,4,False,1,421,Mid (4-7)
745,treatment,iOS,729,7,True,0,201,Mid (4-7)
746,control,Android,67,2,False,0,183,Low (0-3)
747,treatment,Android,37,8,False,0,224,High (8+)
748,treatment,iOS,92,8,False,0,201,High (8+)
749,treatment,iOS,114,3,False,0,90,Low (0-3)
750,control,iOS,406,4,False,0,79,Mid (4-7)
751,treatment,Android,147,1,True,0,199,Low (0-3)
752,treatment,iOS,62,5,False,0,127,Mid (4-7)
753,control,Android,244,5,False,0,208,Mid (4-7)
754,control,iOS,126,6,True,0,81,Mid (4-7)
755,treatment,Android,31,3,False,1,374,Low (0-3)
756,treatment,iOS,154,4,False,1,467,Mid (4-7)
757,treatment,Android,436,1,False,1,328,Low (0-3)
758,treatment,iOS,332,8,False,1,410,High (8+)
759,treatment,Android,159,6,False,0,212,Mid (4-7)
760,control,iOS,85,2,False,0,243,Low (0-3)
761,control,iOS,16,10,True,0,207,High (8+)
762,control,Android,114,6,True,0,198,Mid (4-7)
763,treatment,iOS,251,8,False,0,237,High (8+)
764,control,Android,80,4,True,0,229,Mid (4-7)
765,treatment,Android,48,5,True,0,68,Mid (4-7)
766,treatment,iOS,482,7,True,1,266,Mid (4-7)
767,treatment,iOS,310,7,True,0,272,Mid (4-7)
768,control,iOS,183,5,True,1,498,Mid (4-7)
769,treatment,iOS,26,7,False,0,97,Mid (4-7)
770,control,iOS,28,12,True,0,105,High (8+)
771,treatment,Android,19,6,False,0,45,Mid (4-7)
772,control,iOS,172,9,False,0,242,High (8+)
773,control,iOS,22,5,False,0,257,Mid (4-7)
774,treatment,iOS,332,6,True,1,579,Mid (4-7)
775,control,iOS,892,6,False,1,316,Mid (4-7)
776,control,iOS,82,5,False,0,161,Mid (4-7)
777,treatment,Android,108,7,False,0,211,Mid (4-7)
778,treatment,Android,223,4,False,1,374,Mid (4-7)
779,treatment,iOS,498,3,False,0,195,Low (0-3)
780,treatment,Android,404,8,False,0,193,High (8+)
781,treatment,iOS,10,8,True,0,220,High (8+)
782,control,Android,33,5,False,0,125,Mid (4-7)
783,control,Android,252,4,False,0,106,Mid (4-7)
784,control,Android,210,3,True,0,266,Low (0-3)
785,treatment,iOS,25,8,True,0,244,High (8+)
786,treatment,iOS,125,5,False,0,218,Mid (4-7)
787,control,iOS,273,6,False,1,444,Mid (4-7)
788,control,Android,44,7,True,0,119,Mid (4-7)
789,treatment,iOS,369,6,False,0,207,Mid (4-7)
790,control,Android,9,9,False,0,125,High (8+)
791,treatment,iOS,274,3,True,1,368,Low (0-3)
792,treatment,Android,172,6,False,1,565,Mid (4-7)
793,treatment,iOS,68,6,True,0,180,Mid (4-7)
794,control,iOS,229,5,True,0,218,Mid (4-7)
795,treatment,iOS,274,5,False,0,205,Mid (4-7)
796,treatment,iOS,488,3,True,0,237,Low (0-3)
797,treatment,iOS,82,3,False,0,124,Low (0-3)
798,treatment,Android,208,7,True,0,216,Mid (4-7)
799,treatment,iOS,166,1,False,0,160,Low (0-3)
800,treatment,iOS,134,9,False,0,188,High (8+)
801,control,Android,397,4,True,0,67,Mid (4-7)
802,treatment,iOS,0,5,False,1,539,Mid (4-7)
803,treatment,Android,59,5,True,0,120,Mid (4-7)
804,control,Android,139,9,False,0,199,High (8+)
805,treatment,iOS,35,3,False,1,533,Low (0-3)
806,treatment,iOS,429,7,True,0,312,Mid (4-7)
807,treatment,iOS,187,5,False,0,226,Mid (4-7)
808,control,Android,116,4,True,0,213,Mid (4-7)
809,control,iOS,303,6,False,1,375,Mid (4-7)
810,treatment,Android,107,5,False,0,150,Mid (4-7)
811,treatment,Android,147,4,False,0,180,Mid (4-7)
812,control,iOS,0,7,False,1,487,Mid (4-7)
813,treatment,Android,81,4,True,0,167,Mid (4-7)
814,treatment,Android,26,9,True,0,67,High (8+)
815,treatment,iOS,210,5,False,0,254,Mid (4-7)
816,treatment,Android,117,6,True,1,345,Mid (4-7)
817,control,Android,64,9,False,0,110,High (8+)
818,control,iOS,113,6,True,0,109,Mid (4-7)
819,control,iOS,42,7,False,0,199,Mid (4-7)
820,treatment,iOS,466,4,False,0,395,Mid (4-7)
821,control,iOS,9,3,False,0,183,Low (0-3)
822,control,Android,361,6,False,1,479,Mid (4-7)
823,control,iOS,128,8,True,0,71,High (8+)
824,treatment,Android,173,4,False,0,201,Mid (4-7)
825,treatment,iOS,64,4,False,0,220,Mid (4-7)
826,control,iOS,612,10,True,0,159,High (8+)
827,control,Android,59,5,True,0,170,Mid (4-7)
828,treatment,Android,159,1,False,0,162,Low (0-3)
829,control,iOS,904,6,False,0,119,Mid (4-7)
830,control,iOS,383,5,True,0,122,Mid (4-7)
831,control,iOS,138,13,False,1,479,High (8+)
832,control,iOS,835,4,False,0,115,Mid (4-7)
833,control,iOS,217,8,False,0,203,High (8+)
834,control,iOS,42,9,False,0,123,High (8+)
835,control,Android,93,7,False,1,598,Mid (4-7)
836,treatment,iOS,73,5,True,0,76,Mid (4-7)
837,control,Android,75,5,False,0,202,Mid (4-7)
838,treatment,Android,257,1,True,0,143,Low (0-3)
839,treatment,iOS,157,2,False,0,140,Low (0-3)
840,control,Android,6,8,False,1,436,High (8+)
841,treatment,iOS,377,3,False,0,39,Low (0-3)
842,control,Android,63,3,True,0,213,Low (0-3)
843,treatment,iOS,1050,5,False,0,227,Mid (4-7)
844,control,iOS,554,3,False,1,373,Low (0-3)
845,control,Android,508,7,True,0,95,Mid (4-7)
846,control,iOS,300,5,True,0,184,Mid (4-7)
847,treatment,Android,44,2,True,0,152,Low (0-3)
848,treatment,Android,136,5,True,0,242,Mid (4-7)
849,treatment,iOS,45,6,True,0,232,Mid (4-7)
850,control,iOS,54,6,False,0,179,Mid (4-7)
851,treatment,iOS,169,5,False,0,115,Mid (4-7)
852,control,Android,7,6,True,0,172,Mid (4-7)
853,treatment,Android,627,11,False,0,188,High (8+)
854,control,iOS,451,6,False,0,171,Mid (4-7)
855,control,iOS,86,9,False,0,165,High (8+)
856,control,Android,130,8,True,0,143,High (8+)
857,control,iOS,112,6,False,1,478,Mid (4-7)
858,treatment,Android,384,3,True,0,165,Low (0-3)
859,control,Android,210,9,False,1,470,High (8+)
860,treatment,Android,58,4,False,0,184,Mid (4-7)
861,control,iOS,106,12,False,0,177,High (8+)
862,treatment,iOS,100,7,False,0,65,Mid (4-7)
863,control,iOS,576,6,True,0,132,Mid (4-7)
864,control,iOS,34,6,False,0,251,Mid (4-7)
865,treatment,Android,16,1,True,0,222,Low (0-3)
866,control,iOS,382,2,False,0,170,Low (0-3)
867,control,Android,408,5,False,0,184,Mid (4-7)
868,treatment,iOS,369,3,True,1,466,Low (0-3)
869,treatment,iOS,128,9,False,0,115,High (8+)
870,control,iOS,194,6,True,0,138,Mid (4-7)
871,control,Android,149,9,True,0,161,High (8+)
872,treatment,iOS,12,4,True,0,147,Mid (4-7)
873,control,iOS,163,8,False,0,188,High (8+)
874,control,Android,2,4,False,0,183,Mid (4-7)
875,control,iOS,70,7,False,0,192,Mid (4-7)
876,treatment,iOS,484,7,True,0,64,Mid (4-7)
877,treatment,iOS,65,7,False,1,512,Mid (4-7)
878,control,iOS,505,7,False,0,197,Mid (4-7)
879,control,Android,51,14,False,1,202,High (8+)
880,control,iOS,67,5,True,0,155,Mid (4-7)
881,treatment,iOS,178,5,True,0,179,Mid (4-7)
882,control,iOS,258,6,False,0,151,Mid (4-7)
883,control,Android,125,7,False,0,133,Mid (4-7)
884,treatment,iOS,384,6,False,0,175,Mid (4-7)
885,control,Android,7,7,True,0,231,Mid (4-7)
886,treatment,iOS,459,4,False,0,174,Mid (4-7)
887,control,iOS,39,9,False,0,190,High (8+)
888,control,Android,388,12,False,0,239,High (8+)
889,control,iOS,92,8,False,0,228,High (8+)
890,treatment,Android,321,7,False,0,281,Mid (4-7)
891,treatment,iOS,200,4,False,0,88,Mid (4-7)
892,treatment,Android,34,4,False,1,244,Mid (4-7)
893,control,iOS,450,5,True,0,128,Mid (4-7)
894,treatment,Android,50,6,True,0,74,Mid (4-7)
895,control,iOS,50,6,False,0,133,Mid (4-7)
896,control,iOS,302,6,False,0,219,Mid (4-7)
897,treatment,iOS,20,4,True,0,262,Mid (4-7)
898,control,iOS,45,8,False,0,203,High (8+)
899,control,iOS,126,6,False,0,293,Mid (4-7)
900,control,iOS,319,6,True,1,329,Mid (4-7)
901,control,iOS,28,5,False,0,227,Mid (4-7)
902,control,Android,142,8,True,0,220,High (8+)
903,treatment,Android,223,5,False,0,191,Mid (4-7)
904,control,Android,354,5,False,0,173,Mid (4-7)
905,treatment,iOS,493,7,False,0,163,Mid (4-7)
906,treatment,iOS,276,5,False,0,229,Mid (4-7)
907,control,iOS,190,4,False,0,208,Mid (4-7)
908,control,Android,102,8,False,0,199,High (8+)
909,control,iOS,21,4,True,1,560,Mid (4-7)
910,treatment,iOS,222,5,True,0,175,Mid (4-7)
911,control,Android,886,6,True,0,227,Mid (4-7)
912,treatment,iOS,240,3,True,0,138,Low (0-3)
913,control,Android,3,5,False,0,186,Mid (4-7)
914,treatment,Android,123,8,True,0,177,High (8+)
915,control,iOS,171,4,False,0,167,Mid (4-7)
916,control,iOS,210,1,False,0,184,Low (0-3)
917,treatment,iOS,228,7,True,0,144,Mid (4-7)
918,treatment,Android,147,7,False,1,390,Mid (4-7)
919,control,iOS,45,4,True,0,250,Mid (4-7)
920,treatment,Android,513,3,True,0,250,Low (0-3)
921,control,iOS,214,7,False,1,420,Mid (4-7)
922,treatment,iOS,48,10,False,0,237,High (8+)
923,treatment,iOS,70,7,False,0,236,Mid (4-7)
924,control,Android,459,7,False,0,164,Mid (4-7)
925,control,iOS,393,3,False,0,163,Low (0-3)
926,control,Android,93,7,False,0,132,Mid (4-7)
927,treatment,iOS,7,7,False,0,222,Mid (4-7)
928,treatment,iOS,8,5,False,0,78,Mid (4-7)
929,control,Android,60,4,True,0,203,Mid (4-7)
930,control,Android,178,6,False,0,160,Mid (4-7)
931,treatment,iOS,157,4,False,0,81,Mid (4-7)
932,treatment,iOS,180,8,False,1,621,High (8+)
933,treatment,Android,227,6,True,0,163,Mid (4-7)
934,control,iOS,3,4,False,0,204,Mid (4-7)
935,control,iOS,19,5,False,0,149,Mid (4-7)
936,control,Android,80,6,True,0,93,Mid (4-7)
937,treatment,iOS,30,8,False,0,170,High (8+)
938,control,iOS,14,6,True,1,494,Mid (4-7)
939,treatment,iOS,184,7,False,0,68,Mid (4-7)
940,control,Android,304,7,True,0,230,Mid (4-7)
941,treatment,Android,251,8,False,1,430,High (8+)
942,treatment,iOS,305,6,True,0,171,Mid (4-7)
943,treatment,iOS,197,7,False,0,47,Mid (4-7)
944,control,iOS,239,8,False,0,154,High (8+)
945,control,Android,57,2,False,1,458,Low (0-3)
946,control,iOS,893,2,False,0,57,Low (0-3)
947,treatment,Android,36,9,False,0,171,High (8+)
948,treatment,iOS,43,6,False,1,510,Mid (4-7)
949,treatment,Android,61,5,False,0,224,Mid (4-7)
950,treatment,iOS,666,3,False,0,151,Low (0-3)
951,treatment,Android,800,7,True,0,208,Mid (4-7)
952,control,iOS,285,5,False,0,217,Mid (4-7)
953,treatment,iOS,178,5,False,0,159,Mid (4-7)
954,control,Android,132,3,True,0,209,Low (0-3)
955,control,Android,634,5,False,0,164,Mid (4-7)
956,treatment,iOS,214,6,False,0,200,Mid (4-7)
957,control,Android,521,9,False,0,123,High (8+)
958,control,iOS,68,7,False,1,260,Mid (4-7)
959,treatment,Android,73,5,False,0,110,Mid (4-7)
960,control,iOS,347,6,False,0,195,Mid (4-7)
961,treatment,iOS,29,6,True,0,252,Mid (4-7)
962,control,iOS,525,6,False,0,237,Mid (4-7)
963,control,iOS,127,3,False,0,165,Low (0-3)
964,control,Android,469,3,True,0,170,Low (0-3)
965,control,iOS,73,6,True,0,229,Mid (4-7)
966,treatment,iOS,226,8,True,0,259,High (8+)
967,control,iOS,118,2,False,0,50,Low (0-3)
968,treatment,Android,177,6,True,1,348,Mid (4-7)
969,control,iOS,126,5,True,1,537,Mid (4-7)
970,treatment,iOS,614,2,False,0,177,Low (0-3)
971,treatment,Android,212,5,False,1,416,Mid (4-7)
972,treatment,iOS,52,7,True,0,294,Mid (4-7)
973,control,Android,432,2,True,0,129,Low (0-3)
974,control,Android,62,5,False,1,491,Mid (4-7)
975,control,iOS,83,6,False,0,122,Mid (4-7)
976,treatment,Android,19,11,False,0,84,High (8+)
977,control,Android,414,3,True,0,140,Low (0-3)
978,control,iOS,60,9,False,1,297,High (8+)
979,treatment,iOS,53,3,False,0,162,Low (0-3)
980,control,Android,455,3,True,0,232,Low (0-3)
981,treatment,iOS,294,7,False,0,139,Mid (4-7)
982,control,Android,27,2,False,0,230,Low (0-3)
